E1228 21:43:51.889364700   25947 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {created_time:"2022-12-28T21:43:51.8886636+01:00", errno:92, os_error:"Protocol not available", syscall:"getsockopt(SO_REUSEPORT)"}
<0, 21:43:52, 0, -1> 
<1, 21:43:52, 1, -1> 
<2, 21:43:52, 2, -1> 
<3, 21:43:52, 3, -1> 
<4, 21:43:52, 4, -1> 
<5, 21:43:52, 5, -1> 
<6, 21:43:52, 6, -1> 
<7, 21:43:52, 7, -1> 
<8, 21:43:52, 8, -1> 
<9, 21:43:52, 9, -1> 
<10, 21:43:52, 10, -1> 
<11, 21:43:53, 11, -1> 
<12, 21:43:53, 12, -1> 
<13, 21:43:53, 13, -1> 
<14, 21:43:53, 14, -1> 
<15, 21:43:53, 15, -1> 
<16, 21:43:53, 16, -1> 
<17, 21:43:53, 17, -1> 
<18, 21:43:53, 18, -1> 
<19, 21:43:53, 19, -1> 
<20, 21:43:53, 20, -1> 
<21, 21:43:53, 21, -1> 
<1, 21:43:54, 0, 1> 
<2, 21:43:54, 1, 2> 
<3, 21:43:54, 2, 3> 
<4, 21:43:54, 3, 4> 
<5, 21:43:54, 4, 5> 
<6, 21:43:54, 5, 6> 
<7, 21:43:54, 6, 7> 
<8, 21:43:54, 7, 8> 
<9, 21:43:54, 8, 9> 
<10, 21:43:54, 9, 10> 
<11, 21:43:54, 10, 11> 
<12, 21:43:54, 11, 12> 
<13, 21:43:54, 12, 13> 
<14, 21:43:54, 13, 14> 
<15, 21:43:54, 14, 15> 
<16, 21:43:54, 15, 16> 
<17, 21:43:54, 16, 17> 
<18, 21:43:54, 17, 18> 
<19, 21:43:54, 18, 19> 
<20, 21:43:54, 19, 20> 
<21, 21:43:54, 20, 21> 
<0, 21:43:54, 21, 0> 
<1, 21:43:54, 0, 1> 
<2, 21:43:54, 0, 2> 
<3, 21:43:54, 0, 3> 
<4, 21:43:54, 0, 4> 
<5, 21:43:54, 0, 5> 
<6, 21:43:54, 0, 6> 
<7, 21:43:54, 0, 7> 
<8, 21:43:54, 0, 8> 
<9, 21:43:54, 0, 9> 
<10, 21:43:54, 0, 10> 
<11, 21:43:54, 0, 11> 
<12, 21:43:54, 0, 12> 
<13, 21:43:54, 0, 13> 
<14, 21:43:54, 0, 14> 
<15, 21:43:54, 0, 15> 
<16, 21:43:54, 0, 16> 
<17, 21:43:54, 0, 17> 
<18, 21:43:54, 0, 18> 
<19, 21:43:54, 0, 19> 
<20, 21:43:54, 0, 20> 
<21, 21:43:54, 0, 21> 
<0, 21:43:54, 0, 0> 
<1, 21:43:54, 0, 1> 
<2, 21:43:54, 0, 2> 
<3, 21:43:54, 0, 3> 
<4, 21:43:54, 0, 4> 
<5, 21:43:54, 0, 5> 
<6, 21:43:54, 0, 6> 
<7, 21:43:54, 0, 7> 
<8, 21:43:54, 0, 8> 
<9, 21:43:54, 0, 9> 
<10, 21:43:54, 0, 10> 
<11, 21:43:54, 0, 11> 
<12, 21:43:54, 0, 12> 
<13, 21:43:54, 0, 13> 
<14, 21:43:54, 0, 14> 
<15, 21:43:54, 0, 15> 
<16, 21:43:54, 0, 16> 
<17, 21:43:54, 0, 17> 
<18, 21:43:54, 0, 18> 
<19, 21:43:54, 0, 19> 
<20, 21:43:54, 0, 20> 
<21, 21:43:54, 0, 21> 
<0, 21:43:54, 0, 0> 
<1, 21:43:54, 0, 1> 
