E1228 21:30:11.234504200   23522 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {created_time:"2022-12-28T21:30:11.2336665+01:00", errno:92, os_error:"Protocol not available", syscall:"getsockopt(SO_REUSEPORT)"}
<0, 21:30:11, 0, -1> 
<1, 21:30:11, 1, -1> 
<2, 21:30:11, 2, -1> 
<6, 21:30:11, 6, -1> 
<3, 21:30:11, 3, -1> 
<4, 21:30:11, 4, -1> 
<5, 21:30:11, 5, -1> 
<7, 21:30:12, 7, -1> 
<8, 21:30:12, 8, -1> 
<9, 21:30:12, 9, -1> 
<10, 21:30:12, 10, -1> 
<11, 21:30:12, 11, -1> 
<12, 21:30:12, 12, -1> 
<13, 21:30:12, 13, -1> 
<14, 21:30:12, 14, -1> 
<15, 21:30:13, 15, -1> 
<16, 21:30:13, 16, -1> 
<17, 21:30:13, 17, -1> 
<18, 21:30:13, 18, -1> 
<19, 21:30:13, 19, -1> 
<20, 21:30:13, 20, -1> 
<21, 21:30:13, 21, -1> 
<22, 21:30:14, 22, -1> 
<23, 21:30:14, 23, -1> 
<24, 21:30:14, 24, -1> 
<25, 21:30:14, 25, -1> 
<26, 21:30:14, 26, -1> 
<27, 21:30:14, 27, -1> 
<28, 21:30:14, 28, -1> 
<29, 21:30:14, 29, -1> 
<30, 21:30:15, 30, -1> 
<31, 21:30:15, 31, -1> 
<32, 21:30:15, 32, -1> 
<33, 21:30:15, 33, -1> 
<34, 21:30:15, 34, -1> 
<35, 21:30:15, 35, -1> 
<36, 21:30:15, 36, -1> 
<37, 21:30:15, 37, -1> 
<38, 21:30:15, 38, -1> 
<39, 21:30:15, 39, -1> 
<40, 21:30:15, 40, -1> 
<41, 21:30:15, 41, -1> 
<42, 21:30:16, 42, -1> 
<43, 21:30:16, 43, -1> 
<44, 21:30:16, 44, -1> 
<45, 21:30:16, 45, -1> 
<46, 21:30:16, 46, -1> 
<47, 21:30:16, 47, -1> 
<48, 21:30:16, 48, -1> 
<49, 21:30:16, 49, -1> 
<50, 21:30:16, 50, -1> 
<51, 21:30:16, 51, -1> 
<52, 21:30:17, 52, -1> 
<53, 21:30:17, 53, -1> 
<54, 21:30:17, 54, -1> 
<55, 21:30:17, 55, -1> 
<56, 21:30:17, 56, -1> 
<57, 21:30:17, 57, -1> 
<58, 21:30:17, 58, -1> 
<59, 21:30:18, 59, -1> 
<60, 21:30:18, 60, -1> 
<61, 21:30:18, 61, -1> 
<62, 21:30:18, 62, -1> 
<63, 21:30:18, 63, -1> 
<64, 21:30:18, 64, -1> 
<65, 21:30:19, 65, -1> 
<66, 21:30:19, 66, -1> 
<67, 21:30:19, 67, -1> 
<68, 21:30:19, 68, -1> 
<69, 21:30:19, 69, -1> 
<1, 21:30:19, 0, 1> 
<2, 21:30:19, 1, 2> 
<3, 21:30:19, 2, 3> 
<4, 21:30:19, 3, 4> 
<5, 21:30:19, 4, 5> 
<6, 21:30:19, 5, 6> 
<7, 21:30:19, 6, 7> 
<8, 21:30:19, 7, 8> 
<9, 21:30:19, 8, 9> 
<10, 21:30:19, 9, 10> 
<11, 21:30:19, 10, 11> 
<12, 21:30:19, 11, 12> 
<13, 21:30:19, 12, 13> 
<14, 21:30:19, 13, 14> 
<15, 21:30:19, 14, 15> 
<16, 21:30:19, 15, 16> 
<17, 21:30:19, 16, 17> 
<18, 21:30:19, 17, 18> 
<19, 21:30:19, 18, 19> 
<20, 21:30:19, 19, 20> 
<21, 21:30:19, 20, 21> 
<22, 21:30:19, 21, 22> 
<23, 21:30:19, 22, 23> 
<24, 21:30:19, 23, 24> 
<25, 21:30:19, 24, 25> 
<26, 21:30:19, 25, 26> 
<27, 21:30:19, 26, 27> 
<28, 21:30:19, 27, 28> 
<29, 21:30:19, 28, 29> 
<30, 21:30:19, 29, 30> 
<31, 21:30:19, 30, 31> 
<32, 21:30:19, 31, 32> 
<33, 21:30:19, 32, 33> 
<34, 21:30:19, 33, 34> 
<35, 21:30:19, 34, 35> 
<36, 21:30:19, 35, 36> 
<37, 21:30:19, 36, 37> 
<38, 21:30:19, 37, 38> 
<39, 21:30:19, 38, 39> 
<40, 21:30:19, 39, 40> 
<41, 21:30:19, 40, 41> 
