E1228 21:27:27.528728700   16791 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {created_time:"2022-12-28T21:27:27.5276834+01:00", errno:92, os_error:"Protocol not available", syscall:"getsockopt(SO_REUSEPORT)"}
<0, 21:27:27, 0, -1> 
<1, 21:27:27, 1, -1> 
<2, 21:27:27, 2, -1> 
<3, 21:27:28, 3, -1> 
<4, 21:27:28, 4, -1> 
<5, 21:27:28, 5, -1> 
<6, 21:27:28, 6, -1> 
<7, 21:27:28, 7, -1> 
<8, 21:27:28, 8, -1> 
<9, 21:27:28, 9, -1> 
<10, 21:27:28, 10, -1> 
<11, 21:27:28, 11, -1> 
<12, 21:27:28, 12, -1> 
<13, 21:27:28, 13, -1> 
<14, 21:27:28, 14, -1> 
<15, 21:27:29, 15, -1> 
<16, 21:27:29, 16, -1> 
<17, 21:27:29, 17, -1> 
<18, 21:27:29, 18, -1> 
<19, 21:27:29, 19, -1> 
<20, 21:27:29, 20, -1> 
<21, 21:27:29, 21, -1> 
<22, 21:27:29, 22, -1> 
<23, 21:27:29, 23, -1> 
<24, 21:27:29, 24, -1> 
<25, 21:27:30, 25, -1> 
<26, 21:27:30, 26, -1> 
<27, 21:27:30, 27, -1> 
<1, 21:27:30, 0, 1> 
<2, 21:27:30, 1, 2> 
<3, 21:27:30, 2, 3> 
<4, 21:27:30, 3, 4> 
<5, 21:27:30, 4, 5> 
<6, 21:27:30, 5, 6> 
<7, 21:27:30, 6, 7> 
<8, 21:27:30, 7, 8> 
<9, 21:27:30, 8, 9> 
<10, 21:27:30, 9, 10> 
<11, 21:27:30, 10, 11> 
<12, 21:27:30, 11, 12> 
<13, 21:27:30, 12, 13> 
<14, 21:27:30, 13, 14> 
<15, 21:27:30, 14, 15> 
<16, 21:27:30, 15, 16> 
<17, 21:27:30, 16, 17> 
<18, 21:27:30, 17, 18> 
<19, 21:27:30, 18, 19> 
<20, 21:27:30, 19, 20> 
<21, 21:27:30, 20, 21> 
<22, 21:27:30, 21, 22> 
<23, 21:27:30, 22, 23> 
<24, 21:27:30, 23, 24> 
<25, 21:27:30, 24, 25> 
<26, 21:27:30, 25, 26> 
<27, 21:27:30, 26, 27> 
<0, 21:27:30, 27, 0> 
<1, 21:27:30, 0, 1> 
<2, 21:27:30, 0, 2> 
<3, 21:27:30, 0, 3> 
<4, 21:27:30, 0, 4> 
<5, 21:27:30, 0, 5> 
<6, 21:27:30, 0, 6> 
<7, 21:27:30, 0, 7> 
<8, 21:27:30, 0, 8> 
<9, 21:27:30, 0, 9> 
<10, 21:27:30, 0, 10> 
<11, 21:27:30, 0, 11> 
<12, 21:27:30, 0, 12> 
<13, 21:27:30, 0, 13> 
<14, 21:27:30, 0, 14> 
<15, 21:27:30, 0, 15> 
<16, 21:27:30, 0, 16> 
<17, 21:27:30, 0, 17> 
<18, 21:27:30, 0, 18> 
<19, 21:27:30, 0, 19> 
<20, 21:27:30, 0, 20> 
<21, 21:27:30, 0, 21> 
<22, 21:27:30, 0, 22> 
<23, 21:27:30, 0, 23> 
<24, 21:27:30, 0, 24> 
<25, 21:27:30, 0, 25> 
<26, 21:27:30, 0, 26> 
<27, 21:27:30, 0, 27> 
<0, 21:27:30, 0, 0> 
<1, 21:27:30, 0, 1> 
<2, 21:27:30, 0, 2> 
<3, 21:27:30, 0, 3> 
<4, 21:27:30, 0, 4> 
<5, 21:27:30, 0, 5> 
<6, 21:27:30, 0, 6> 
<7, 21:27:30, 0, 7> 
<8, 21:27:30, 0, 8> 
<9, 21:27:30, 0, 9> 
<10, 21:27:30, 0, 10> 
<11, 21:27:30, 0, 11> 
<12, 21:27:30, 0, 12> 
<13, 21:27:30, 0, 13> 
<14, 21:27:30, 0, 14> 
<15, 21:27:30, 0, 15> 
<16, 21:27:30, 0, 16> 
<17, 21:27:30, 0, 17> 
<18, 21:27:30, 0, 18> 
<19, 21:27:30, 0, 19> 
<20, 21:27:30, 0, 20> 
<21, 21:27:30, 0, 21> 
<22, 21:27:30, 0, 22> 
<23, 21:27:30, 0, 23> 
<24, 21:27:30, 0, 24> 
<25, 21:27:30, 0, 25> 
<26, 21:27:30, 0, 26> 
<27, 21:27:30, 0, 27> 
<0, 21:27:30, 0, 0> 
<1, 21:27:30, 0, 1> 
