E1228 21:39:19.540175100   14539 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {created_time:"2022-12-28T21:39:19.5395252+01:00", errno:92, os_error:"Protocol not available", syscall:"getsockopt(SO_REUSEPORT)"}
<0, 21:39:20, 0, -1> 
<1, 21:39:20, 1, -1> 
<2, 21:39:20, 2, -1> 
<3, 21:39:20, 3, -1> 
<4, 21:39:20, 4, -1> 
<5, 21:39:20, 5, -1> 
<6, 21:39:20, 6, -1> 
<7, 21:39:20, 7, -1> 
<8, 21:39:20, 8, -1> 
<9, 21:39:20, 9, -1> 
<10, 21:39:20, 10, -1> 
<11, 21:39:20, 11, -1> 
<12, 21:39:20, 12, -1> 
<13, 21:39:20, 13, -1> 
<14, 21:39:21, 14, -1> 
<15, 21:39:21, 15, -1> 
<16, 21:39:21, 16, -1> 
<17, 21:39:21, 17, -1> 
<18, 21:39:21, 18, -1> 
<19, 21:39:21, 19, -1> 
<20, 21:39:21, 20, -1> 
<21, 21:39:21, 21, -1> 
<22, 21:39:21, 22, -1> 
<23, 21:39:22, 23, -1> 
<24, 21:39:22, 24, -1> 
<25, 21:39:22, 25, -1> 
<26, 21:39:22, 26, -1> 
<27, 21:39:22, 27, -1> 
<28, 21:39:22, 28, -1> 
<29, 21:39:22, 29, -1> 
<30, 21:39:23, 30, -1> 
<31, 21:39:23, 31, -1> 
<32, 21:39:23, 32, -1> 
<33, 21:39:23, 33, -1> 
<34, 21:39:23, 34, -1> 
<35, 21:39:23, 35, -1> 
<36, 21:39:23, 36, -1> 
<37, 21:39:23, 37, -1> 
<38, 21:39:23, 38, -1> 
<39, 21:39:23, 39, -1> 
<40, 21:39:24, 40, -1> 
<41, 21:39:24, 41, -1> 
<42, 21:39:24, 42, -1> 
<43, 21:39:24, 43, -1> 
<44, 21:39:24, 44, -1> 
<45, 21:39:24, 45, -1> 
<46, 21:39:24, 46, -1> 
<47, 21:39:24, 47, -1> 
<48, 21:39:24, 48, -1> 
<49, 21:39:24, 49, -1> 
<50, 21:39:24, 50, -1> 
<51, 21:39:24, 51, -1> 
<52, 21:39:24, 52, -1> 
<53, 21:39:25, 53, -1> 
<54, 21:39:25, 54, -1> 
<55, 21:39:25, 55, -1> 
<56, 21:39:25, 56, -1> 
<57, 21:39:25, 57, -1> 
<58, 21:39:25, 58, -1> 
<59, 21:39:25, 59, -1> 
<60, 21:39:25, 60, -1> 
<61, 21:39:26, 61, -1> 
<62, 21:39:26, 62, -1> 
<63, 21:39:26, 63, -1> 
<64, 21:39:26, 64, -1> 
<65, 21:39:26, 65, -1> 
<66, 21:39:26, 66, -1> 
<67, 21:39:26, 67, -1> 
<68, 21:39:26, 68, -1> 
<69, 21:39:27, 69, -1> 
<70, 21:39:27, 70, -1> 
<71, 21:39:27, 71, -1> 
<72, 21:39:27, 72, -1> 
<73, 21:39:27, 73, -1> 
<74, 21:39:27, 74, -1> 
<75, 21:39:27, 75, -1> 
<76, 21:39:27, 76, -1> 
<77, 21:39:28, 77, -1> 
<78, 21:39:28, 78, -1> 
<79, 21:39:28, 79, -1> 
<80, 21:39:28, 80, -1> 
<81, 21:39:28, 81, -1> 
<82, 21:39:28, 82, -1> 
<83, 21:39:28, 83, -1> 
<84, 21:39:28, 84, -1> 
<85, 21:39:28, 85, -1> 
<86, 21:39:28, 86, -1> 
<87, 21:39:29, 87, -1> 
<88, 21:39:29, 88, -1> 
<89, 21:39:29, 89, -1> 
<90, 21:39:29, 90, -1> 
<91, 21:39:29, 91, -1> 
<92, 21:39:29, 92, -1> 
<93, 21:39:29, 93, -1> 
<1, 21:39:30, 0, 1> 
<2, 21:39:30, 1, 2> 
<3, 21:39:30, 2, 3> 
<4, 21:39:30, 3, 4> 
<5, 21:39:30, 4, 5> 
<6, 21:39:30, 5, 6> 
<7, 21:39:30, 6, 7> 
<8, 21:39:30, 7, 8> 
<9, 21:39:30, 8, 9> 
<10, 21:39:30, 9, 10> 
<11, 21:39:30, 10, 11> 
<12, 21:39:30, 11, 12> 
<13, 21:39:30, 12, 13> 
<14, 21:39:30, 13, 14> 
<15, 21:39:30, 14, 15> 
<16, 21:39:30, 15, 16> 
<17, 21:39:30, 16, 17> 
<18, 21:39:30, 17, 18> 
<19, 21:39:30, 18, 19> 
<20, 21:39:30, 19, 20> 
<21, 21:39:30, 20, 21> 
<22, 21:39:30, 21, 22> 
<23, 21:39:30, 22, 23> 
<24, 21:39:30, 23, 24> 
<25, 21:39:30, 24, 25> 
<26, 21:39:30, 25, 26> 
<27, 21:39:30, 26, 27> 
<28, 21:39:30, 27, 28> 
<29, 21:39:30, 28, 29> 
<30, 21:39:30, 29, 30> 
<31, 21:39:30, 30, 31> 
<32, 21:39:30, 31, 32> 
<33, 21:39:30, 32, 33> 
<34, 21:39:30, 33, 34> 
<35, 21:39:30, 34, 35> 
<36, 21:39:30, 35, 36> 
<37, 21:39:30, 36, 37> 
<38, 21:39:30, 37, 38> 
<39, 21:39:30, 38, 39> 
<40, 21:39:30, 39, 40> 
<41, 21:39:30, 40, 41> 
<42, 21:39:30, 41, 42> 
<43, 21:39:30, 42, 43> 
<44, 21:39:30, 43, 44> 
<45, 21:39:30, 44, 45> 
<46, 21:39:30, 45, 46> 
<47, 21:39:30, 46, 47> 
<48, 21:39:30, 47, 48> 
<49, 21:39:30, 48, 49> 
<50, 21:39:30, 49, 50> 
<51, 21:39:30, 50, 51> 
<52, 21:39:30, 51, 52> 
<53, 21:39:30, 52, 53> 
<54, 21:39:30, 53, 54> 
<55, 21:39:30, 54, 55> 
<56, 21:39:30, 55, 56> 
<57, 21:39:30, 56, 57> 
<58, 21:39:30, 57, 58> 
<59, 21:39:30, 58, 59> 
<60, 21:39:30, 59, 60> 
<61, 21:39:30, 60, 61> 
<62, 21:39:30, 61, 62> 
<63, 21:39:30, 62, 63> 
<64, 21:39:30, 63, 64> 
<65, 21:39:30, 64, 65> 
