E1228 21:39:43.310455500   15503 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {created_time:"2022-12-28T21:39:43.3096767+01:00", errno:92, os_error:"Protocol not available", syscall:"getsockopt(SO_REUSEPORT)"}
<0, 21:39:44, 0, -1> 
<5, 21:39:44, 5, -1> 
<1, 21:39:44, 1, -1> 
<2, 21:39:44, 2, -1> 
<3, 21:39:44, 3, -1> 
<4, 21:39:44, 4, -1> 
<6, 21:39:44, 6, -1> 
<7, 21:39:44, 7, -1> 
<8, 21:39:44, 8, -1> 
<9, 21:39:44, 9, -1> 
<10, 21:39:44, 10, -1> 
<11, 21:39:44, 11, -1> 
<12, 21:39:44, 12, -1> 
<13, 21:39:44, 13, -1> 
<14, 21:39:44, 14, -1> 
<15, 21:39:44, 15, -1> 
<16, 21:39:44, 16, -1> 
<17, 21:39:45, 17, -1> 
<18, 21:39:45, 18, -1> 
<19, 21:39:45, 19, -1> 
<20, 21:39:45, 20, -1> 
<21, 21:39:46, 21, -1> 
<22, 21:39:46, 22, -1> 
<23, 21:39:46, 23, -1> 
<24, 21:39:46, 24, -1> 
<25, 21:39:46, 25, -1> 
<26, 21:39:46, 26, -1> 
<27, 21:39:46, 27, -1> 
<28, 21:39:46, 28, -1> 
<29, 21:39:47, 29, -1> 
<30, 21:39:47, 30, -1> 
<31, 21:39:47, 31, -1> 
<32, 21:39:47, 32, -1> 
<33, 21:39:47, 33, -1> 
<34, 21:39:47, 34, -1> 
<35, 21:39:47, 35, -1> 
<36, 21:39:48, 36, -1> 
<37, 21:39:48, 37, -1> 
<38, 21:39:48, 38, -1> 
<39, 21:39:48, 39, -1> 
<40, 21:39:48, 40, -1> 
<41, 21:39:49, 41, -1> 
<42, 21:39:49, 42, -1> 
<43, 21:39:49, 43, -1> 
<44, 21:39:49, 44, -1> 
<45, 21:39:49, 45, -1> 
<46, 21:39:49, 46, -1> 
<47, 21:39:49, 47, -1> 
<48, 21:39:49, 48, -1> 
<49, 21:39:50, 49, -1> 
<50, 21:39:50, 50, -1> 
<51, 21:39:50, 51, -1> 
<52, 21:39:50, 52, -1> 
<53, 21:39:50, 53, -1> 
<54, 21:39:51, 54, -1> 
<55, 21:39:51, 55, -1> 
<56, 21:39:51, 56, -1> 
<57, 21:39:52, 57, -1> 
<58, 21:39:52, 58, -1> 
<59, 21:39:52, 59, -1> 
<60, 21:39:52, 60, -1> 
<61, 21:39:52, 61, -1> 
<62, 21:39:52, 62, -1> 
<63, 21:39:52, 63, -1> 
<64, 21:39:52, 64, -1> 
<65, 21:39:53, 65, -1> 
<66, 21:39:53, 66, -1> 
<67, 21:39:53, 67, -1> 
<68, 21:39:53, 68, -1> 
<69, 21:39:53, 69, -1> 
<70, 21:39:53, 70, -1> 
<71, 21:39:53, 71, -1> 
<72, 21:39:54, 72, -1> 
<73, 21:39:54, 73, -1> 
<74, 21:39:54, 74, -1> 
<75, 21:39:54, 75, -1> 
<76, 21:39:54, 76, -1> 
<77, 21:39:54, 77, -1> 
<78, 21:39:54, 78, -1> 
<79, 21:39:54, 79, -1> 
<80, 21:39:54, 80, -1> 
<81, 21:39:54, 81, -1> 
<82, 21:39:54, 82, -1> 
<83, 21:39:55, 83, -1> 
<84, 21:39:55, 84, -1> 
<85, 21:39:55, 85, -1> 
<86, 21:39:55, 86, -1> 
<87, 21:39:55, 87, -1> 
<1, 21:39:56, 0, 1> 
<2, 21:39:56, 1, 2> 
<3, 21:39:56, 2, 3> 
<4, 21:39:56, 3, 4> 
<5, 21:39:56, 4, 5> 
<6, 21:39:56, 5, 6> 
<7, 21:39:56, 6, 7> 
<8, 21:39:56, 7, 8> 
<9, 21:39:56, 8, 9> 
<10, 21:39:56, 9, 10> 
<11, 21:39:56, 10, 11> 
<12, 21:39:56, 11, 12> 
<13, 21:39:56, 12, 13> 
