E1228 21:40:22.266913100   17020 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {created_time:"2022-12-28T21:40:22.2659164+01:00", errno:92, os_error:"Protocol not available", syscall:"getsockopt(SO_REUSEPORT)"}
<0, 21:40:23, 0, -1> 
<1, 21:40:23, 1, -1> 
<2, 21:40:23, 2, -1> 
<3, 21:40:23, 3, -1> 
<4, 21:40:23, 4, -1> 
<7, 21:40:23, 7, -1> 
<5, 21:40:23, 5, -1> 
<6, 21:40:23, 6, -1> 
<8, 21:40:23, 8, -1> 
<9, 21:40:23, 9, -1> 
<10, 21:40:23, 10, -1> 
<11, 21:40:23, 11, -1> 
<12, 21:40:23, 12, -1> 
<13, 21:40:23, 13, -1> 
<14, 21:40:23, 14, -1> 
<15, 21:40:23, 15, -1> 
<16, 21:40:23, 16, -1> 
<17, 21:40:23, 17, -1> 
<18, 21:40:24, 18, -1> 
<19, 21:40:24, 19, -1> 
<20, 21:40:24, 20, -1> 
<21, 21:40:24, 21, -1> 
<22, 21:40:24, 22, -1> 
<23, 21:40:24, 23, -1> 
<24, 21:40:24, 24, -1> 
<25, 21:40:24, 25, -1> 
<26, 21:40:24, 26, -1> 
<27, 21:40:24, 27, -1> 
<28, 21:40:25, 28, -1> 
<29, 21:40:25, 29, -1> 
<30, 21:40:25, 30, -1> 
<31, 21:40:25, 31, -1> 
<32, 21:40:25, 32, -1> 
<33, 21:40:25, 33, -1> 
<34, 21:40:25, 34, -1> 
<35, 21:40:25, 35, -1> 
<36, 21:40:25, 36, -1> 
<37, 21:40:25, 37, -1> 
<38, 21:40:26, 38, -1> 
<39, 21:40:26, 39, -1> 
<40, 21:40:26, 40, -1> 
<41, 21:40:26, 41, -1> 
<42, 21:40:26, 42, -1> 
<43, 21:40:26, 43, -1> 
<44, 21:40:26, 44, -1> 
<45, 21:40:26, 45, -1> 
<46, 21:40:26, 46, -1> 
<47, 21:40:26, 47, -1> 
<48, 21:40:26, 48, -1> 
<49, 21:40:27, 49, -1> 
<50, 21:40:27, 50, -1> 
<51, 21:40:27, 51, -1> 
<52, 21:40:27, 52, -1> 
<53, 21:40:27, 53, -1> 
<54, 21:40:27, 54, -1> 
<55, 21:40:27, 55, -1> 
<56, 21:40:27, 56, -1> 
<57, 21:40:27, 57, -1> 
<58, 21:40:28, 58, -1> 
<59, 21:40:28, 59, -1> 
<60, 21:40:28, 60, -1> 
<61, 21:40:28, 61, -1> 
<62, 21:40:28, 62, -1> 
<63, 21:40:28, 63, -1> 
<64, 21:40:28, 64, -1> 
<65, 21:40:28, 65, -1> 
<66, 21:40:28, 66, -1> 
<67, 21:40:29, 67, -1> 
<68, 21:40:29, 68, -1> 
<69, 21:40:29, 69, -1> 
<70, 21:40:29, 70, -1> 
<71, 21:40:29, 71, -1> 
<72, 21:40:29, 72, -1> 
<73, 21:40:29, 73, -1> 
<74, 21:40:29, 74, -1> 
<75, 21:40:29, 75, -1> 
<76, 21:40:29, 76, -1> 
<77, 21:40:29, 77, -1> 
<78, 21:40:30, 78, -1> 
<79, 21:40:30, 79, -1> 
<80, 21:40:30, 80, -1> 
<81, 21:40:30, 81, -1> 
<82, 21:40:30, 82, -1> 
<83, 21:40:30, 83, -1> 
<84, 21:40:30, 84, -1> 
<85, 21:40:30, 85, -1> 
<86, 21:40:30, 86, -1> 
<87, 21:40:30, 87, -1> 
<88, 21:40:30, 88, -1> 
<89, 21:40:30, 89, -1> 
<90, 21:40:30, 90, -1> 
<1, 21:40:31, 0, 1> 
<2, 21:40:31, 1, 2> 
<3, 21:40:31, 2, 3> 
