E1228 21:44:59.682491500   28822 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {created_time:"2022-12-28T21:44:59.6818102+01:00", errno:92, os_error:"Protocol not available", syscall:"getsockopt(SO_REUSEPORT)"}
<0, 21:45:00, 0, -1> 
<1, 21:45:00, 1, -1> 
<2, 21:45:00, 2, -1> 
<3, 21:45:00, 3, -1> 
<4, 21:45:00, 4, -1> 
<6, 21:45:00, 6, -1> 
<5, 21:45:00, 5, -1> 
<7, 21:45:00, 7, -1> 
<8, 21:45:00, 8, -1> 
<9, 21:45:00, 9, -1> 
<10, 21:45:00, 10, -1> 
<11, 21:45:00, 11, -1> 
<12, 21:45:00, 12, -1> 
<13, 21:45:00, 13, -1> 
<14, 21:45:00, 14, -1> 
<15, 21:45:01, 15, -1> 
<16, 21:45:01, 16, -1> 
<17, 21:45:01, 17, -1> 
<18, 21:45:01, 18, -1> 
<19, 21:45:01, 19, -1> 
<20, 21:45:01, 20, -1> 
<21, 21:45:01, 21, -1> 
<22, 21:45:01, 22, -1> 
<23, 21:45:01, 23, -1> 
<24, 21:45:01, 24, -1> 
<25, 21:45:02, 25, -1> 
<26, 21:45:02, 26, -1> 
<27, 21:45:02, 27, -1> 
<28, 21:45:02, 28, -1> 
<29, 21:45:02, 29, -1> 
<30, 21:45:02, 30, -1> 
<31, 21:45:02, 31, -1> 
<32, 21:45:02, 32, -1> 
<33, 21:45:02, 33, -1> 
<34, 21:45:03, 34, -1> 
<35, 21:45:03, 35, -1> 
<36, 21:45:03, 36, -1> 
<37, 21:45:03, 37, -1> 
<38, 21:45:03, 38, -1> 
<39, 21:45:03, 39, -1> 
<40, 21:45:03, 40, -1> 
<41, 21:45:04, 41, -1> 
<42, 21:45:04, 42, -1> 
<43, 21:45:04, 43, -1> 
<44, 21:45:04, 44, -1> 
<45, 21:45:04, 45, -1> 
<46, 21:45:04, 46, -1> 
<47, 21:45:04, 47, -1> 
<48, 21:45:04, 48, -1> 
<49, 21:45:05, 49, -1> 
<50, 21:45:05, 50, -1> 
<51, 21:45:05, 51, -1> 
<52, 21:45:05, 52, -1> 
<53, 21:45:05, 53, -1> 
<54, 21:45:05, 54, -1> 
<55, 21:45:05, 55, -1> 
<56, 21:45:06, 56, -1> 
