E1228 21:38:10.514567600   11670 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {created_time:"2022-12-28T21:38:10.5138005+01:00", errno:92, os_error:"Protocol not available", syscall:"getsockopt(SO_REUSEPORT)"}
<0, 21:38:11, 0, -1> 
<8, 21:38:11, 8, -1> 
<1, 21:38:11, 1, -1> 
<2, 21:38:11, 2, -1> 
<3, 21:38:11, 3, -1> 
<4, 21:38:11, 4, -1> 
<5, 21:38:11, 5, -1> 
<6, 21:38:11, 6, -1> 
<7, 21:38:11, 7, -1> 
<9, 21:38:11, 9, -1> 
<10, 21:38:11, 10, -1> 
<11, 21:38:11, 11, -1> 
<12, 21:38:11, 12, -1> 
<13, 21:38:11, 13, -1> 
<14, 21:38:11, 14, -1> 
<15, 21:38:11, 15, -1> 
<16, 21:38:11, 16, -1> 
<17, 21:38:11, 17, -1> 
<18, 21:38:12, 18, -1> 
<19, 21:38:12, 19, -1> 
<20, 21:38:12, 20, -1> 
<21, 21:38:12, 21, -1> 
<22, 21:38:12, 22, -1> 
<23, 21:38:12, 23, -1> 
<24, 21:38:12, 24, -1> 
<25, 21:38:12, 25, -1> 
<26, 21:38:12, 26, -1> 
<27, 21:38:12, 27, -1> 
<1, 21:38:13, 0, 1> 
<2, 21:38:13, 1, 2> 
<3, 21:38:13, 2, 3> 
<4, 21:38:13, 3, 4> 
<5, 21:38:13, 4, 5> 
<6, 21:38:13, 5, 6> 
<7, 21:38:13, 6, 7> 
<8, 21:38:13, 7, 8> 
<9, 21:38:13, 8, 9> 
<10, 21:38:13, 9, 10> 
<11, 21:38:13, 10, 11> 
<12, 21:38:13, 11, 12> 
<13, 21:38:13, 12, 13> 
<14, 21:38:13, 13, 14> 
<15, 21:38:13, 14, 15> 
<16, 21:38:13, 15, 16> 
<17, 21:38:13, 16, 17> 
<18, 21:38:13, 17, 18> 
<19, 21:38:13, 18, 19> 
<20, 21:38:13, 19, 20> 
<21, 21:38:13, 20, 21> 
<22, 21:38:13, 21, 22> 
<23, 21:38:13, 22, 23> 
<24, 21:38:13, 23, 24> 
<25, 21:38:13, 24, 25> 
<26, 21:38:13, 25, 26> 
<27, 21:38:13, 26, 27> 
<0, 21:38:13, 27, 0> 
<1, 21:38:13, 0, 1> 
<2, 21:38:13, 0, 2> 
<3, 21:38:13, 0, 3> 
<4, 21:38:13, 0, 4> 
<5, 21:38:13, 0, 5> 
<6, 21:38:13, 0, 6> 
<7, 21:38:13, 0, 7> 
<8, 21:38:13, 0, 8> 
<9, 21:38:13, 0, 9> 
<10, 21:38:13, 0, 10> 
<11, 21:38:13, 0, 11> 
<12, 21:38:13, 0, 12> 
<13, 21:38:13, 0, 13> 
<14, 21:38:13, 0, 14> 
<15, 21:38:13, 0, 15> 
<16, 21:38:13, 0, 16> 
<17, 21:38:13, 0, 17> 
<18, 21:38:13, 0, 18> 
<19, 21:38:13, 0, 19> 
<20, 21:38:13, 0, 20> 
<21, 21:38:13, 0, 21> 
<22, 21:38:13, 0, 22> 
<23, 21:38:13, 0, 23> 
<24, 21:38:13, 0, 24> 
<25, 21:38:13, 0, 25> 
<26, 21:38:13, 0, 26> 
<27, 21:38:13, 0, 27> 
<0, 21:38:13, 0, 0> 
<1, 21:38:13, 0, 1> 
<2, 21:38:13, 0, 2> 
<3, 21:38:13, 0, 3> 
<4, 21:38:13, 0, 4> 
<5, 21:38:13, 0, 5> 
<6, 21:38:13, 0, 6> 
<7, 21:38:13, 0, 7> 
<8, 21:38:13, 0, 8> 
<9, 21:38:13, 0, 9> 
<10, 21:38:13, 0, 10> 
<11, 21:38:13, 0, 11> 
<12, 21:38:13, 0, 12> 
<13, 21:38:13, 0, 13> 
<14, 21:38:13, 0, 14> 
<15, 21:38:13, 0, 15> 
<16, 21:38:13, 0, 16> 
<17, 21:38:13, 0, 17> 
<18, 21:38:13, 0, 18> 
<19, 21:38:13, 0, 19> 
<20, 21:38:13, 0, 20> 
<21, 21:38:13, 0, 21> 
<22, 21:38:13, 0, 22> 
<23, 21:38:13, 0, 23> 
<24, 21:38:13, 0, 24> 
<25, 21:38:13, 0, 25> 
<26, 21:38:13, 0, 26> 
<27, 21:38:13, 0, 27> 
<0, 21:38:13, 0, 0> 
<1, 21:38:13, 0, 1> 
