E1228 21:31:36.359227100   27154 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {created_time:"2022-12-28T21:31:36.3584916+01:00", errno:92, os_error:"Protocol not available", syscall:"getsockopt(SO_REUSEPORT)"}
<0, 21:31:36, 0, -1> 
<1, 21:31:36, 1, -1> 
<2, 21:31:36, 2, -1> 
<3, 21:31:36, 3, -1> 
<6, 21:31:36, 6, -1> 
<4, 21:31:36, 4, -1> 
<5, 21:31:36, 5, -1> 
<7, 21:31:36, 7, -1> 
<8, 21:31:37, 8, -1> 
<9, 21:31:37, 9, -1> 
<10, 21:31:37, 10, -1> 
<11, 21:31:37, 11, -1> 
<12, 21:31:37, 12, -1> 
<13, 21:31:37, 13, -1> 
<14, 21:31:37, 14, -1> 
<15, 21:31:37, 15, -1> 
<16, 21:31:37, 16, -1> 
<17, 21:31:37, 17, -1> 
<18, 21:31:37, 18, -1> 
<19, 21:31:37, 19, -1> 
<20, 21:31:38, 20, -1> 
<21, 21:31:38, 21, -1> 
<22, 21:31:38, 22, -1> 
<23, 21:31:38, 23, -1> 
<24, 21:31:38, 24, -1> 
<25, 21:31:38, 25, -1> 
<26, 21:31:38, 26, -1> 
<27, 21:31:38, 27, -1> 
<28, 21:31:38, 28, -1> 
<29, 21:31:38, 29, -1> 
<30, 21:31:38, 30, -1> 
<31, 21:31:38, 31, -1> 
<32, 21:31:38, 32, -1> 
<33, 21:31:39, 33, -1> 
<34, 21:31:39, 34, -1> 
<35, 21:31:39, 35, -1> 
<36, 21:31:39, 36, -1> 
<37, 21:31:39, 37, -1> 
<38, 21:31:39, 38, -1> 
<39, 21:31:39, 39, -1> 
<1, 21:31:39, 0, 1> 
<2, 21:31:39, 1, 2> 
<3, 21:31:39, 2, 3> 
<4, 21:31:39, 3, 4> 
<5, 21:31:39, 4, 5> 
<6, 21:31:39, 5, 6> 
<7, 21:31:39, 6, 7> 
<8, 21:31:39, 7, 8> 
<9, 21:31:39, 8, 9> 
<10, 21:31:39, 9, 10> 
