E1228 21:32:32.605965300   29599 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {syscall:"getsockopt(SO_REUSEPORT)", os_error:"Protocol not available", errno:92, created_time:"2022-12-28T21:32:32.6052931+01:00"}
<0, 21:32:33, 0, -1> 
<1, 21:32:33, 1, -1> 
<2, 21:32:33, 2, -1> 
<5, 21:32:33, 5, -1> 
<3, 21:32:33, 3, -1> 
<4, 21:32:33, 4, -1> 
<6, 21:32:33, 6, -1> 
<7, 21:32:33, 7, -1> 
<8, 21:32:33, 8, -1> 
<9, 21:32:33, 9, -1> 
<10, 21:32:33, 10, -1> 
<11, 21:32:33, 11, -1> 
<12, 21:32:33, 12, -1> 
<13, 21:32:33, 13, -1> 
<14, 21:32:34, 14, -1> 
<15, 21:32:34, 15, -1> 
<16, 21:32:34, 16, -1> 
<17, 21:32:34, 17, -1> 
<18, 21:32:34, 18, -1> 
<19, 21:32:34, 19, -1> 
<20, 21:32:34, 20, -1> 
<21, 21:32:34, 21, -1> 
<22, 21:32:34, 22, -1> 
<23, 21:32:34, 23, -1> 
<24, 21:32:34, 24, -1> 
<25, 21:32:35, 25, -1> 
<26, 21:32:35, 26, -1> 
<27, 21:32:35, 27, -1> 
<28, 21:32:35, 28, -1> 
<29, 21:32:35, 29, -1> 
<30, 21:32:35, 30, -1> 
<31, 21:32:35, 31, -1> 
<32, 21:32:35, 32, -1> 
<33, 21:32:35, 33, -1> 
<34, 21:32:35, 34, -1> 
<35, 21:32:35, 35, -1> 
<36, 21:32:35, 36, -1> 
<37, 21:32:35, 37, -1> 
<38, 21:32:36, 38, -1> 
<39, 21:32:36, 39, -1> 
<40, 21:32:36, 40, -1> 
<41, 21:32:36, 41, -1> 
<42, 21:32:36, 42, -1> 
<43, 21:32:36, 43, -1> 
<44, 21:32:36, 44, -1> 
<45, 21:32:36, 45, -1> 
<46, 21:32:36, 46, -1> 
<47, 21:32:36, 47, -1> 
<48, 21:32:37, 48, -1> 
<49, 21:32:37, 49, -1> 
<50, 21:32:37, 50, -1> 
<51, 21:32:37, 51, -1> 
<52, 21:32:37, 52, -1> 
<53, 21:32:37, 53, -1> 
<54, 21:32:37, 54, -1> 
<55, 21:32:37, 55, -1> 
<56, 21:32:37, 56, -1> 
<57, 21:32:37, 57, -1> 
<58, 21:32:37, 58, -1> 
<59, 21:32:38, 59, -1> 
<60, 21:32:38, 60, -1> 
<61, 21:32:38, 61, -1> 
<62, 21:32:38, 62, -1> 
<63, 21:32:38, 63, -1> 
<64, 21:32:38, 64, -1> 
<65, 21:32:38, 65, -1> 
<66, 21:32:38, 66, -1> 
<67, 21:32:38, 67, -1> 
<68, 21:32:38, 68, -1> 
<69, 21:32:38, 69, -1> 
<70, 21:32:39, 70, -1> 
<71, 21:32:39, 71, -1> 
<72, 21:32:39, 72, -1> 
<73, 21:32:39, 73, -1> 
<74, 21:32:39, 74, -1> 
<75, 21:32:39, 75, -1> 
<76, 21:32:39, 76, -1> 
<77, 21:32:39, 77, -1> 
<78, 21:32:39, 78, -1> 
<79, 21:32:40, 79, -1> 
<80, 21:32:40, 80, -1> 
<81, 21:32:40, 81, -1> 
<82, 21:32:40, 82, -1> 
<83, 21:32:40, 83, -1> 
<84, 21:32:40, 84, -1> 
<85, 21:32:40, 85, -1> 
<86, 21:32:40, 86, -1> 
<87, 21:32:40, 87, -1> 
<88, 21:32:40, 88, -1> 
<89, 21:32:40, 89, -1> 
<90, 21:32:41, 90, -1> 
<91, 21:32:41, 91, -1> 
<92, 21:32:41, 92, -1> 
<93, 21:32:41, 93, -1> 
<94, 21:32:41, 94, -1> 
<95, 21:32:41, 95, -1> 
<96, 21:32:41, 96, -1> 
<1, 21:32:41, 0, 1> 
<2, 21:32:41, 1, 2> 
<3, 21:32:41, 2, 3> 
<4, 21:32:41, 3, 4> 
<5, 21:32:41, 4, 5> 
<6, 21:32:41, 5, 6> 
<7, 21:32:41, 6, 7> 
<8, 21:32:41, 7, 8> 
<9, 21:32:42, 8, 9> 
<10, 21:32:42, 9, 10> 
<11, 21:32:42, 10, 11> 
<12, 21:32:42, 11, 12> 
<13, 21:32:42, 12, 13> 
<14, 21:32:42, 13, 14> 
<15, 21:32:42, 14, 15> 
<16, 21:32:42, 15, 16> 
<17, 21:32:42, 16, 17> 
<18, 21:32:42, 17, 18> 
<19, 21:32:42, 18, 19> 
<20, 21:32:42, 19, 20> 
<21, 21:32:42, 20, 21> 
<22, 21:32:42, 21, 22> 
<23, 21:32:42, 22, 23> 
<24, 21:32:42, 23, 24> 
<25, 21:32:42, 24, 25> 
<26, 21:32:42, 25, 26> 
<27, 21:32:42, 26, 27> 
<28, 21:32:42, 27, 28> 
<29, 21:32:42, 28, 29> 
<30, 21:32:42, 29, 30> 
<31, 21:32:42, 30, 31> 
<32, 21:32:42, 31, 32> 
<33, 21:32:42, 32, 33> 
<34, 21:32:42, 33, 34> 
