E1228 21:30:32.670157300   24386 socket_utils_common_posix.cc:223]     check for SO_REUSEPORT: UNKNOWN:Protocol not available {created_time:"2022-12-28T21:30:32.6693906+01:00", errno:92, os_error:"Protocol not available", syscall:"getsockopt(SO_REUSEPORT)"}
<0, 21:30:33, 0, -1> 
<1, 21:30:33, 1, -1> 
<5, 21:30:33, 5, -1> 
<2, 21:30:33, 2, -1> 
<3, 21:30:33, 3, -1> 
<4, 21:30:33, 4, -1> 
<6, 21:30:33, 6, -1> 
<7, 21:30:33, 7, -1> 
<8, 21:30:33, 8, -1> 
<9, 21:30:33, 9, -1> 
<10, 21:30:33, 10, -1> 
<11, 21:30:33, 11, -1> 
<12, 21:30:33, 12, -1> 
<13, 21:30:33, 13, -1> 
<14, 21:30:34, 14, -1> 
<15, 21:30:34, 15, -1> 
<16, 21:30:34, 16, -1> 
<17, 21:30:34, 17, -1> 
<18, 21:30:34, 18, -1> 
<19, 21:30:34, 19, -1> 
<20, 21:30:34, 20, -1> 
<21, 21:30:34, 21, -1> 
<22, 21:30:34, 22, -1> 
<23, 21:30:34, 23, -1> 
<24, 21:30:34, 24, -1> 
<25, 21:30:34, 25, -1> 
<26, 21:30:35, 26, -1> 
<27, 21:30:35, 27, -1> 
<28, 21:30:35, 28, -1> 
<29, 21:30:35, 29, -1> 
<30, 21:30:35, 30, -1> 
<31, 21:30:35, 31, -1> 
<32, 21:30:35, 32, -1> 
<33, 21:30:35, 33, -1> 
<34, 21:30:35, 34, -1> 
<35, 21:30:35, 35, -1> 
<36, 21:30:35, 36, -1> 
<37, 21:30:35, 37, -1> 
<38, 21:30:35, 38, -1> 
<39, 21:30:36, 39, -1> 
<40, 21:30:36, 40, -1> 
<41, 21:30:36, 41, -1> 
<42, 21:30:36, 42, -1> 
<43, 21:30:36, 43, -1> 
<44, 21:30:36, 44, -1> 
<45, 21:30:36, 45, -1> 
<46, 21:30:37, 46, -1> 
<47, 21:30:37, 47, -1> 
<48, 21:30:37, 48, -1> 
<49, 21:30:37, 49, -1> 
<50, 21:30:37, 50, -1> 
<51, 21:30:37, 51, -1> 
<52, 21:30:37, 52, -1> 
<53, 21:30:38, 53, -1> 
<54, 21:30:38, 54, -1> 
<55, 21:30:38, 55, -1> 
<56, 21:30:38, 56, -1> 
<57, 21:30:38, 57, -1> 
<58, 21:30:38, 58, -1> 
<59, 21:30:38, 59, -1> 
<60, 21:30:38, 60, -1> 
<61, 21:30:38, 61, -1> 
<62, 21:30:39, 62, -1> 
<63, 21:30:39, 63, -1> 
<64, 21:30:39, 64, -1> 
<65, 21:30:39, 65, -1> 
<66, 21:30:39, 66, -1> 
<67, 21:30:39, 67, -1> 
